code,regency_code,coordinate,is_populated,is_outermost_small,name
190340037,1903,02°57'20.99" S 106°48'37.00" E,0,0,Pulau Lepar
190340038,1903,03°05'27.76" S 106°36'32.26" E,0,0,Pulau Lisum
190340039,1903,02°58'00.00" S 106°42'15.99" E,0,0,Pulau Lutung
190340040,1903,03°06'01.86" S 106°39'19.71" E,0,0,Pulau Malangbelayar
190340041,1903,02°58'34.00" S 106°21'10.00" E,0,0,Pulau Mempunai
190340042,1903,02°58'23.99" S 106°41'46.00" E,0,0,Pulau Mentangor
190340043,1903,02°54'28.87" S 106°46'54.54" E,0,0,Pulau Muarabayan
190340044,1903,03°05'35.13" S 106°36'38.94" E,0,0,Pulau Muaraduo
190340045,1903,02°57'42.99" S 106°41'37.00" E,0,0,Pulau Panjang
190340046,1903,02°33'36.37" S 105°52'26.72" E,0,0,Pulau Pemain
190340047,1903,02°53'06.00" S 106°42'47.99" E,0,0,Pulau Pemulut
190340048,1903,03°02'44.68" S 106°51'18.59" E,0,0,Pulau Pergam
190340049,1903,03°05'27.15" S 106°36'40.95" E,0,0,Pulau Petianak
190340050,1903,02°51'51.99" S 107°03'24.99" E,0,0,Pulau Pongok
190340051,1903,02°51'10.00" S 107°05'29.00" E,0,0,Pulau Pongok Anak
190340052,1903,02°51'04.79" S 107°05'30.93" E,0,0,Pulau Pongok Riseng
190340053,1903,02°53'33.00" S 106°43'03.00" E,0,0,Pulau Rerek
190340054,1903,03°05'23.54" S 106°36'36.31" E,0,0,Pulau Sangkar Ikan Kecil
190340055,1903,03°05'18.65" S 106°38'47.03" E,0,0,Pulau Sangkarikan
190340056,1903,02°50'19.00" S 106°47'31.99" E,0,0,Pulau Seniur
190340057,1903,03°05'20.83" S 106°37'19.42" E,0,0,Pulau Senuak Besar
190340058,1903,03°05'17.48" S 106°37'15.20" E,0,0,Pulau Senuak Kecil
190340059,1903,02°35'06.24" S 105°53'34.63" E,0,0,Pulau Serapung
190340060,1903,02°51'02.37" S 107°05'30.29" E,0,0,Pulau Spetek
190340061,1903,02°59'12.00" S 106°42'15.99" E,0,0,Pulau Tinggi
190440001,1904,02°10'59.22" S 106°12'08.35" E,0,0,Pulau Batu Belubang
190440002,1904,02°11'07.03" S 106°12'10.51" E,0,0,Pulau Batu Buntal
190440003,1904,02°17'01.00" S 106°26'44.00" E,0,0,Pulau Bebuar
190440004,1904,02°23'52.29" S 105°46'52.99" E,0,0,Pulau Bedaun
190440005,1904,02°23'34.00" S 105°45'47.00" E,0,0,Pulau Begedung
190440006,1904,02°15'24.54" S 106°13'40.78" E,0,0,Pulau Berumput
190440007,1904,02°27'15.27" S 106°28'29.34" E,0,0,Pulau Gusung Barat
190440008,1904,02°28'42.78" S 106°32'53.69" E,0,0,Pulau Gusung Timur
190440009,1904,02°15'32.00" S 106°21'10.00" E,0,0,Pulau Gusungasam
190440010,1904,02°09'43.81" S 106°15'28.69" E,0,0,Pulau Gusunggurak
190440011,1904,02°15'23.00" S 106°23'40.99" E,0,0,Pulau Gusungketugar
190440012,1904,02°15'10.47" S 106°25'24.43" E,0,0,Pulau Gusungmeriam
190440013,1904,02°24'52.99" S 107°04'32.00" E,0,0,Pulau Kelasa
190440014,1904,02°15'56.99" S 106°19'37.99" E,0,0,Pulau Ketawai
190440015,1904,02°15'03.55" S 106°23'04.92" E,0,0,Pulau Ketugar
190440016,1904,02°23'13.28" S 105°45'43.00" E,0,0,Pulau Malangbegedung
190440017,1904,02°23'16.82" S 105°44'48.37" E,0,0,Pulau Malangpelepes
190440018,1904,02°24'32.00" S 105°47'35.00" E,0,0,Pulau Nangka
190440019,1904,02°09'14.00" S 106°16'23.99" E,0,0,Pulau Panjang
190440020,1904,02°23'17.00" S 105°45'05.00" E,0,0,Pulau Pelepes
190440021,1904,02°09'20.00" S 106°17'46.00" E,0,0,Pulau Semujur
190440022,1904,02°23'53.99" S 105°46'14.00" E,0,0,Pulau Tikus
190440023,1904,02°24'42.99" S 107°02'49.99" E,0,0,Pulau Tukungkelasa Darat
190440024,1904,02°27'56.99" S 106°58'12.00" E,0,0,Pulau Tukungkelasa Laut
190540001,1905,01°33'30.88" S 105°32'33.75" E,0,0,Pulau Asau
190540002,1905,01°33'05.27" S 105°36'16.77" E,0,0,Pulau Bangau
190540003,1905,01°45'13.75" S 105°24'22.85" E,0,0,Pulau Batu Lukut
190540004,1905,01°33'58.90" S 105°27'11.39" E,0,0,Pulau Batuakek
190540005,1905,01°32'19.28" S 105°33'50.27" E,0,0,Pulau Batualoy
190540006,1905,01°35'43.18" S 105°25'58.60" E,0,0,Pulau Batuampar
190540007,1905,01°33'09.55" S 105°36'12.70" E,0,0,Pulau Batubangali
190540008,1905,01°34'49.76" S 105°37'47.29" E,0,0,Pulau Batubawok
190540009,1905,01°34'23.18" S 105°36'56.48" E,0,0,Pulau Batubedaun
190540010,1905,01°34'49.99" S 105°37'08.59" E,0,0,Pulau Batubelacan
190540011,1905,01°38'29.90" S 105°41'53.37" E,0,0,Pulau Batubelembang
190540012,1905,01°36'15.72" S 105°37'33.37" E,0,0,Pulau Batubelunjung
190540013,1905,01°34'52.23" S 105°37'52.77" E,0,0,Pulau Batubenting
190540014,1905,01°34'53.69" S 105°37'05.56" E,0,0,Pulau Batubetingjabik
190540015,1905,01°35'57.24" S 105°37'26.38" E,0,0,Pulau Batubundek
190540016,1905,01°34'19.03" S 105°38'27.38" E,0,0,Pulau Batukarang
190540017,1905,01°34'23.87" S 105°37'01.75" E,0,0,Pulau Batukelapa
190540018,1905,01°37'13.97" S 105°38'21.04" E,0,0,Pulau Batukelawai Selatan
190540019,1905,01°36'07.49" S 105°38'09.13" E,0,0,Pulau Batukelawai Utara
190540020,1905,01°40'26.51" S 105°42'10.76" E,0,0,Pulau Batukelayang
190540021,1905,01°31'42.44" S 105°36'12.33" E,0,0,Pulau Batukerak
190540022,1905,01°32'09.20" S 105°36'19.72" E,0,0,Pulau Batukeruntong
190540023,1905,01°34'59.46" S 105°37'06.81" E,0,0,Pulau Batukumbang
190540024,1905,01°36'33.39" S 105°24'14.78" E,0,0,Pulau Batukurakura
190540025,1905,01°37'23.78" S 105°38'53.45" E,0,0,Pulau Batulayar
190540026,1905,01°34'08.15" S 105°26'37.91" E,0,0,Pulau Batulebar
190540027,1905,01°35'59.69" S 105°37'53.97" E,0,0,Pulau Batumalangbabi
190540028,1905,01°36'39.15" S 105°37'57.77" E,0,0,Pulau Batumalangkila
190540029,1905,01°37'13.72" S 105°38'45.77" E,0,0,Pulau Batumalangrakit
190540030,1905,01°36'06.47" S 105°37'52.90" E,0,0,Pulau Batumelintang
190540031,1905,01°33'51.43" S 105°27'08.75" E,0,0,Pulau Batunek
190540032,1905,01°39'37.27" S 105°42'46.93" E,0,0,Pulau Batunekakek
190540033,1905,01°36'22.36" S 105°23'49.96" E,0,0,Pulau Batununggal
190540034,1905,01°36'08.25" S 105°37'59.61" E,0,0,Pulau Batupait
190540035,1905,01°33'52.41" S 105°37'01.96" E,0,0,Pulau Batupandan
190540036,1905,01°32'07.94" S 105°32'10.48" E,0,0,Pulau Batupanjang
190540037,1905,01°32'52.13" S 105°36'02.71" E,0,0,Pulau Batupayung
190540038,1905,01°35'56.04" S 105°37'26.40" E,0,0,Pulau Batupecah
190540039,1905,01°34'41.91" S 105°37'54.48" E,0,0,Pulau Baturoti
190540040,1905,01°35'03.37" S 105°37'16.97" E,0,0,Pulau Batuserincong
190540041,1905,01°32'26.18" S 105°33'43.26" E,0,0,Pulau Batutenam
190540042,1905,01°36'34.19" S 105°38'00.27" E,0,0,Pulau Batuteripang
190540043,1905,01°36'52.43" S 105°37'37.85" E,0,0,Pulau Batuteripang
190540044,1905,01°35'55.75" S 105°25'43.22" E,0,0,Pulau Batutiga
190540045,1905,01°34'09.27" S 105°26'36.29" E,0,0,Pulau Batuudang
190540046,1905,01°37'18.07" S 105°38'58.85" E,0,0,Pulau Batuujungbeting
190540047,1905,01°33'10.12" S 105°28'44.08" E,0,0,Pulau Bedegum
190540048,1905,01°45'11.99" S 105°24'06.00" E,0,0,Pulau Bembang
190540049,1905,01°34'29.88" S 105°27'08.53" E,0,0,Pulau Buta
190540050,1905,01°45'39.79" S 105°24'43.24" E,0,0,Pulau Catok
190540051,1905,01°35'43.63" S 105°25'29.50" E,0,0,Pulau Ceper
190540052,1905,01°40'37.53" S 105°41'57.93" E,0,0,Pulau Kambing
190540053,1905,01°45'17.34" S 105°23'43.36" E,0,0,Pulau Karangpayung
190540054,1905,01°37'24.01" S 105°22'57.55" E,0,0,Pulau Kelape Barat
190540055,1905,01°37'22.30" S 105°23'01.64" E,0,0,Pulau Kelape Tengah
190540056,1905,01°37'24.53" S 105°23'13.53" E,0,0,Pulau Kelape Timur
190540057,1905,01°36'11.00" S 105°23'29.00" E,0,0,Pulau Kemuja
190540058,1905,01°36'11.20" S 105°23'39.05" E,0,0,Pulau Kemuja Kecil
190540059,1905,01°41'36.06" S 105°41'04.17" E,0,0,Pulau Lengkuas
190540060,1905,01°38'21.16" S 105°22'04.04" E,0,0,Pulau Lisum
190540061,1905,01°30'59.50" S 105°34'03.24" E,0,0,Pulau Malangguntur
190540062,1905,01°30'08.30" S 105°30'48.90" E,0,0,Pulau Malanghiu
190540063,1905,01°33'26.72" S 105°30'01.51" E,0,0,Pulau Mapat
190540064,1905,01°42'06.12" S 105°40'39.50" E,0,0,Pulau Medang
190540065,1905,01°31'39.42" S 105°35'38.42" E,0,0,Pulau Melala
190540066,1905,01°31'56.12" S 105°35'12.43" E,0,0,Pulau Mentigi
190540067,1905,01°42'16.98" S 105°42'20.03" E,0,0,Pulau Nanas Besar
190540068,1905,01°42'24.36" S 105°42'41.23" E,0,0,Pulau Nanas Kecil
190540069,1905,01°42'17.29" S 105°36'41.02" E,0,0,Pulau Nek Aji Duwe
190540070,1905,01°42'21.99" S 105°36'39.66" E,0,0,Pulau Nek Aji Sikok
190540071,1905,01°42'15.33" S 105°36'41.08" E,0,0,Pulau Nek Aji Tigei
190540072,1905,01°44'01.67" S 105°41'54.13" E,0,0,Pulau Pebirik
190540073,1905,01°39'31.38" S 105°20'35.99" E,0,0,Pulau Penaga
190540074,1905,01°34'09.50" S 105°26'45.79" E,0,0,Pulau Perut
190540075,1905,01°33'53.14" S 105°27'17.56" E,0,0,Pulau Punai
190540076,1905,01°42'13.46" S 105°42'38.34" E,0,0,Pulau Putri
190540077,1905,01°35'44.62" S 105°25'31.27" E,0,0,Pulau Saman
190540078,1905,02°07'39.00" S 105°38'07.00" E,0,0,Pulau Semumbung
190540079,1905,01°36'00.81" S 105°25'28.63" E,0,0,Pulau Tanuna
190540080,1905,01°38'29.00" S 105°22'07.00" E,0,0,Pulau Tenung
190540081,1905,01°31'40.15" S 105°33'56.90" E,0,0,Pulau Timah
190640001,1906,03°13'40.00" S 108°18'20.00" E,0,0,Pulau Aer
190640002,1906,03°11'26.99" S 108°10'58.00" E,0,0,Pulau Aikdarat
190640003,1906,03°14'41.49" S 108°23'27.96" E,0,0,Pulau Air Masin Kecil
190640004,1906,03°15'01.00" S 108°22'59.00" E,0,0,Pulau Airmasin
190640005,1906,02°29'32.54" S 108°32'46.98" E,0,0,Pulau Antik
190640006,1906,03°04'26.33" S 108°16'08.86" E,0,0,Pulau Ayam Besar
190640007,1906,03°03'43.24" S 108°16'37.37" E,0,0,Pulau Ayam Kecil
190640008,1906,03°16'08.91" S 107°59'36.86" E,0,0,Pulau Babi
190640009,1906,02°41'12.99" S 108°25'00.00" E,0,0,Pulau Bakau
190640010,1906,02°40'24.93" S 108°25'23.92" E,0,0,Pulau Bakaujao
190640011,1906,03°04'40.39" S 108°12'24.24" E,0,0,Pulau Batu Keturunan
190640012,1906,03°12'14.61" S 108°05'02.79" E,0,0,Pulau Batuacok
190640013,1906,03°15'52.89" S 107°58'22.90" E,0,0,Pulau Batuatuat
190640014,1906,03°16'23.22" S 107°59'07.82" E,0,0,Pulau Batubedaun
190640015,1906,02°45'10.29" S 108°16'22.53" E,0,0,Pulau Batuburok
190640016,1906,03°14'04.18" S 108°04'51.35" E,0,0,Pulau Batuitam
190640017,1906,03°17'04.65" S 107°59'43.36" E,0,0,Pulau Batumalang
190640018,1906,03°14'05.10" S 108°04'50.70" E,0,0,Pulau Batumalang Tanjungpiatu
190640019,1906,03°12'40.37" S 107°56'28.72" E,0,0,Pulau Batungampar
190640020,1906,03°12'14.38" S 108°04'58.21" E,0,0,Pulau Batupakau
190640021,1906,03°16'27.02" S 107°59'06.87" E,0,0,Pulau Batuperapera
190640022,1906,02°34'09.41" S 107°56'44.19" E,0,0,Pulau Batupulas
190640023,1906,03°12'15.98" S 108°04'57.43" E,0,0,Pulau Batupute
190640024,1906,02°33'53.44" S 107°56'13.04" E,0,0,Pulau Baturiung
190640025,1906,02°34'04.54" S 107°56'52.36" E,0,0,Pulau Batusuaklumpur
190640026,1906,03°12'17.31" S 108°05'00.42" E,0,0,Pulau Batutigetukuk
190640027,1906,03°14'04.62" S 108°04'52.06" E,0,0,Pulau Batutinde
190640028,1906,03°15'50.58" S 107°57'37.95" E,0,0,Pulau Batutinggi
190640029,1906,03°15'51.71" S 107°58'22.74" E,0,0,Pulau Batutugang
190640030,1906,03°07'26.00" S 107°53'26.99" E,0,0,Pulau Bayan
190640031,1906,03°18'40.00" S 108°24'32.00" E,0,0,Pulau Belukut
190640032,1906,02°34'14.76" S 108°46'02.10" E,0,0,Pulau Berlian
190640033,1906,03°13'56.48" S 107°57'13.34" E,0,0,Pulau Berukik Darat
190640034,1906,03°13'37.99" S 107°56'30.99" E,0,0,Pulau Berukik Laut
190640035,1906,03°13'37.99" S 107°56'43.00" E,0,0,Pulau Berukik Tengah
190640036,1906,03°13'16.37" S 107°56'44.70" E,0,0,Pulau Berukik Tengah
190640037,1906,03°10'31.82" S 107°55'17.03" E,0,0,Pulau Berumput
190640038,1906,02°48'42.99" S 108°24'11.00" E,0,0,Pulau Bukulimau
190640039,1906,02°58'41.99" S 108°16'50.00" E,0,0,Pulau Buronggantong
190640040,1906,03°15'40.19" S 107°57'34.16" E,0,0,Pulau Campangkemudi
190640041,1906,02°35'07.57" S 108°42'56.84" E,0,0,Pulau Gresik
190640042,1906,03°04'11.17" S 108°12'44.87" E,0,0,Pulau Gusong Cine
190640043,1906,03°11'13.07" S 107°54'53.15" E,0,0,Pulau Gusongamer
190640044,1906,03°15'57.27" S 107°57'34.64" E,0,0,Pulau Gusongcampangkemudi
190640045,1906,03°12'05.28" S 107°56'15.40" E,0,0,Pulau Gusongmataris
190640046,1906,03°15'37.75" S 108°21'31.95" E,0,0,Pulau Gusongpangau
190640047,1906,03°13'10.56" S 108°05'27.19" E,0,0,Pulau Gusongparak
190640048,1906,03°04'12.21" S 108°15'45.47" E,0,0,Pulau Gusongpelanduk
190640049,1906,03°13'56.19" S 108°17'56.92" E,0,0,Pulau Gusongpulauaer
190640050,1906,03°13'12.55" S 108°05'25.87" E,0,0,Pulau Gusongputri
190640051,1906,03°12'21.52" S 107°54'00.31" E,0,0,Pulau Gusongtere
190640052,1906,03°13'35.00" S 107°54'24.00" E,0,0,Pulau Gusongtiangpal
190640053,1906,02°45'57.76" S 108°21'59.87" E,0,0,Pulau Gusungmadok
190640054,1906,03°14'06.55" S 108°04'51.99" E,0,0,Pulau Ipil
190640055,1906,02°39'46.00" S 108°14'21.99" E,0,0,Pulau Karanggosongantu
190640056,1906,02°58'14.99" S 108°20'53.99" E,0,0,Pulau Karanggusongjong
190640057,1906,02°35'31.10" S 108°36'59.77" E,0,0,Pulau Karangkera Selatan
190640058,1906,03°18'12.52" S 108°27'37.51" E,0,0,Pulau Karanglampu
190640059,1906,02°44'32.50" S 108°15'41.94" E,0,0,Pulau Karangmandi
190640060,1906,02°40'38.03" S 108°10'01.40" E,0,0,Pulau Karangpering
190640061,1906,02°35'26.99" S 108°44'03.00" E,0,0,Pulau Karangraya
190640062,1906,02°41'08.99" S 108°12'02.00" E,0,0,Pulau Karangtambang
190640063,1906,03°11'42.51" S 108°18'29.28" E,0,0,Pulau Karangtigepulo
190640064,1906,03°09'15.99" S 107°55'12.00" E,0,0,Pulau Keluang
190640065,1906,03°09'45.00" S 108°11'38.00" E,0,0,Pulau Kenek
190640066,1906,02°33'07.99" S 107°59'21.00" E,0,0,Pulau Keran
190640067,1906,03°24'47.00" S 107°57'38.00" E,0,0,Pulau Ketapang
190640068,1906,02°38'53.88" S 108°02'01.41" E,0,0,Pulau Kiumi
190640069,1906,03°02'02.00" S 108°12'58.00" E,0,0,Pulau Kuale
190640070,1906,03°10'13.00" S 108°11'19.00" E,0,0,Pulau Lindung Darat
190640071,1906,03°10'26.00" S 108°12'11.00" E,0,0,Pulau Lindung Laut
190640072,1906,03°19'28.99" S 108°27'40.00" E,0,0,Pulau Long
190640073,1906,03°17'44.00" S 108°23'19.00" E,0,0,Pulau Marai
190640074,1906,02°51'17.37" S 108°16'40.31" E,0,0,Pulau Mata Satu
190640075,1906,03°03'47.99" S 108°17'57.00" E,0,0,Pulau Melidang
190640076,1906,02°42'37.05" S 108°25'47.35" E,0,0,Pulau Memperak
190640077,1906,03°19'59.00" S 108°26'35.00" E,0,0,Pulau Menterus
190640078,1906,02°37'56.41" S 108°29'43.11" E,0,0,Pulau Meranai
190640079,1906,03°13'52.09" S 108°17'16.81" E,0,0,Pulau Meriam
190640080,1906,02°56'02.34" S 108°22'02.12" E,0,0,Pulau Mirang
190640081,1906,02°30'11.99" S 108°32'30.99" E,0,0,Pulau Nangka
190640082,1906,03°13'28.99" S 108°11'39.00" E,0,0,Pulau Nepi
190640083,1906,02°38'40.30" S 108°01'57.25" E,0,0,Pulau Nibong Seribu
190640084,1906,02°58'36.04" S 108°15'46.01" E,0,0,Pulau Obi
190640085,1906,03°10'36.00" S 108°10'49.00" E,0,0,Pulau Pakuk
190640086,1906,03°16'06.70" S 108°21'55.46" E,0,0,Pulau Pangau
190640087,1906,03°12'20.99" S 108°11'48.99" E,0,0,Pulau Panjang
190640088,1906,02°37'19.99" S 108°12'29.99" E,0,0,Pulau Pekandis
190640089,1906,02°50'22.89" S 108°23'39.70" E,0,0,Pulau Penanas
190640090,1906,03°18'51.99" S 108°27'38.00" E,0,0,Pulau Pengapit Gede
190640091,1906,03°18'31.00" S 108°27'51.00" E,0,0,Pulau Pengapit Kecik
190640092,1906,02°32'38.94" S 108°34'05.75" E,0,0,Pulau Penyamuk
190640093,1906,02°40'44.00" S 108°29'25.00" E,0,0,Pulau Pesambung
190640094,1906,02°29'42.00" S 108°50'48.99" E,0,0,Pulau Pesemut
190640095,1906,03°10'58.05" S 107°54'51.05" E,0,0,Pulau Pipit
190640096,1906,03°15'51.58" S 107°58'19.28" E,0,0,Pulau Punai
190640097,1906,03°48'03.61" S 108°03'59.59" E,0,0,Pulau Putih
190640098,1906,03°12'59.00" S 108°16'53.00" E,0,0,Pulau Rotan
190640099,1906,02°36'17.02" S 108°05'44.59" E,0,0,Pulau Saung
190640100,1906,02°51'06.23" S 108°16'41.11" E,0,0,Pulau Seberang
190640101,1906,03°10'26.00" S 108°09'38.99" E,0,0,Pulau Sekacang
190640102,1906,03°08'57.99" S 108°14'40.99" E,0,0,Pulau Sekepar
190640103,1906,03°13'28.99" S 108°17'24.00" E,0,0,Pulau Sekunyit
190640104,1906,03°03'22.00" S 108°15'14.00" E,0,0,Pulau Selanduk
190640105,1906,02°30'46.06" S 108°31'35.99" E,0,0,Pulau Sembilan
190640106,1906,03°13'37.63" S 108°16'28.89" E,0,0,Pulau Sentigi
190640107,1906,03°14'15.00" S 108°18'32.00" E,0,0,Pulau Sentuang
190640108,1906,03°10'58.00" S 108°07'45.99" E,0,0,Pulau Serukat
190640109,1906,02°47'31.56" S 108°24'59.37" E,0,0,Pulau Siadung
190640110,1906,03°15'13.68" S 107°57'01.95" E,0,0,Pulau Suakaris
190640111,1906,03°15'13.60" S 107°57'02.36" E,0,0,Pulau Suakaris Duak
190640112,1906,03°00'52.99" S 108°16'37.99" E,0,0,Pulau Sukun
190640113,1906,02°44'23.08" S 108°15'27.90" E,0,0,Pulau Tang
190640114,1906,02°38'57.00" S 108°01'43.00" E,0,0,Pulau Tanggakbatu
190640115,1906,02°39'16.99" S 108°09'24.00" E,0,0,Pulau Tanjungsebatang
190640116,1906,02°39'26.51" S 108°01'24.58" E,0,0,Pulau Tank
190640117,1906,03°08'46.00" S 108°12'52.99" E,0,0,Pulau Tapok
190640118,1906,02°34'23.99" S 108°33'59.00" E,0,0,Pulau Telagapahat
190640119,1906,02°34'28.99" S 108°44'58.99" E,0,0,Pulau Tempuling
190640120,1906,02°38'47.00" S 108°01'48.00" E,0,0,Pulau Tenga
190640121,1906,02°33'16.60" S 108°33'47.32" E,0,0,Pulau Tengah
190640122,1906,02°31'19.50" S 108°49'52.46" E,0,0,Pulau Tuan
210040001,,00°52'04.42" S 104°24'18.42" E,0,0,Pulau Batubulai
210040002,,00°52'11.16" S 104°24'16.72" E,1,0,Pulau Lampu
210040003,,00°51'56.37" S 104°24'33.99" E,0,0,Pulau Layak
210040004,,00°51'14.22" S 104°24'40.58" E,0,0,Pulau Layar
210040005,,00°52'05.99" S 104°24'18.00" E,0,0,Pulau Manjin
210040006,,00°51'53.13" S 104°24'39.77" E,0,0,Pulau Nyirih
210040007,,00°51'12.34" S 104°24'42.99" E,0,0,Pulau Siuma
210040008,,00°51'04.81" S 104°25'14.53" E,0,0,Pulau Sluma
210040009,,00°51'14.91" S 104°24'37.39" E,0,0,Pulau Telor
210040010,,00°51'00.00" S 104°25'08.00" E,0,0,Pulau Telur
210040011,,00°52'03.55" S 104°24'19.06" E,0,0,Pulau Tokongberlayar
210040012,,00°51'58.50" S 104°24'38.60" E,0,0,Pulau Tokongempatlima
210040013,,00°51'00.23" S 104°25'19.83" E,0,0,Pulau Tokongsluma
210040014,,00°50'41.38" S 104°25'03.15" E,0,0,Pulau Ujungbatu
210140001,2101,00°59'07.87" N 104°51'23.11" E,0,0,Pulau Air Besar
210140002,2101,00°59'01.63" N 104°51'21.11" E,0,0,Pulau Air Kecil
210140003,2101,00°47'51.00" N 104°36'40.00" E,0,0,Pulau Ajap
210140004,2101,00°46'53.00" N 104°30'51.99" E,0,0,Pulau Alangbakau
210140005,2101,00°47'08.99" N 104°31'04.00" E,1,0,Pulau Alanghutan
210140006,2101,00°44'52.00" N 104°35'10.00" E,1,0,Pulau Alursirai
210140007,2101,01°14'23.05" N 104°33'43.82" E,0,0,Pulau Anak Malangberdaun
210140008,2101,00°46'14.00" N 104°26'44.99" E,0,0,Pulau Anak Tapaigunung
210140009,2101,00°46'21.90" N 104°26'10.39" E,0,0,Pulau Anak Tapaipasir
210140010,2101,00°33'20.00" N 106°58'36.99" E,0,0,Pulau Anakaur
210140011,2101,00°50'30.00" N 104°37'05.99" E,0,0,Pulau Angkut
210140012,2101,00°54'48.92" N 104°40'15.40" E,0,0,Pulau Antu
210140013,2101,01°06'53.54" N 104°38'06.94" E,0,0,Pulau Balau
210140014,2101,00°34'52.00" N 107°06'23.00" E,0,0,Pulau Batu
210140015,2101,01°08'44.20" N 104°17'06.69" E,0,0,Pulau Batu Manjin Kecil
210140016,2101,01°01'55.66" N 104°47'34.86" E,0,0,Pulau Batuberias Besar
210140017,2101,01°01'55.29" N 104°47'35.24" E,0,0,Pulau Batuberias Kecil
210140018,2101,01°11'29.00" N 104°21'33.99" E,0,0,Pulau Batukucing
210140019,2101,01°11'58.20" N 104°25'09.19" E,0,0,Pulau Batukucing Kecil
210140020,2101,00°42'53.17" N 104°44'38.58" E,0,0,Pulau Batuputih
210140021,2101,00°45'31.84" N 104°48'04.48" E,0,0,Pulau Batutukong
210140022,2101,01°10'30.24" N 104°29'09.92" E,0,0,Pulau Batutunggal
210140023,2101,00°58'18.99" N 104°48'49.00" E,0,0,Pulau Bayan
210140024,2101,00°56'35.15" N 107°30'06.81" E,0,0,Pulau Bedua
210140025,2101,00°47'57.00" N 104°29'03.00" E,0,0,Pulau Belading
210140026,2101,00°56'53.99" N 107°27'07.99" E,0,0,Pulau Benua
210140027,2101,01°14'09.65" N 104°34'18.60" E,0,1,Pulau Berakit
210140028,2101,01°03'59.69" N 104°40'28.05" E,0,0,Pulau Beralasbakau
210140029,2101,01°03'01.72" N 104°40'33.42" E,0,0,Pulau Beralaspasir
210140030,2101,00°47'17.99" N 104°48'46.00" E,0,0,Pulau Beruan
210140031,2101,00°59'35.99" N 107°31'31.00" E,0,0,Pulau Betunda
210140032,2101,00°56'47.00" N 107°31'13.00" E,0,0,Pulau Betung
210140033,2101,01°04'59.99" N 104°29'26.99" E,1,1,Pulau Bintan
210140034,2101,01°02'44.97" N 104°13'12.76" E,0,0,Pulau Buau
210140035,2101,00°50'51.00" N 104°37'17.00" E,0,0,Pulau Bulan
210140036,2101,00°48'15.00" N 104°36'32.00" E,0,0,Pulau Bulat
210140037,2101,01°01'27.99" N 107°30'38.99" E,0,0,Pulau Bungin
210140038,2101,00°47'39.00" N 104°34'45.99" E,0,0,Pulau Bunut
210140039,2101,00°57'56.00" N 107°29'38.00" E,0,0,Pulau Burung
210140040,2101,00°47'53.00" N 104°44'37.00" E,1,0,Pulau Burus
210140041,2101,00°52'45.99" N 104°38'08.00" E,1,0,Pulau Buton
210140042,2101,00°50'41.60" N 104°42'13.92" E,0,0,Pulau Cempedak
210140043,2101,01°07'58.23" N 104°16'45.12" E,0,0,Pulau Ceperak
210140044,2101,00°50'51.00" N 104°37'49.00" E,0,0,Pulau Cicin
210140045,2101,00°51'07.99" N 104°37'09.99" E,0,0,Pulau Dendang
210140046,2101,00°47'43.00" N 104°30'18.00" E,1,0,Pulau Dendun
210140047,2101,01°11'23.32" N 106°53'31.16" E,0,0,Pulau Dundum
210140048,2101,01°01'46.99" N 104°19'41.00" E,0,0,Pulau Empat
210140049,2101,01°02'03.50" N 104°19'29.89" E,0,0,Pulau Empat Hulu
210140050,2101,01°01'57.50" N 104°19'40.10" E,0,0,Pulau Empat Tengah
210140051,2101,00°48'13.00" N 104°38'29.00" E,0,0,Pulau Gabi
210140052,2101,00°49'12.00" N 104°39'56.00" E,0,0,Pulau Gamai
210140053,2101,00°57'42.61" N 104°50'58.84" E,0,0,Pulau Gego
210140054,2101,00°52'31.26" N 104°42'33.62" E,0,0,Pulau Gego Besar
210140055,2101,00°52'17.81" N 104°42'23.73" E,0,0,Pulau Gego Kecil
210140056,2101,01°01'54.99" N 107°22'50.00" E,0,0,Pulau Genting
210140057,2101,01°11'35.30" N 104°20'18.80" E,0,0,Pulau Gimal
210140058,2101,00°46'32.99" N 104°43'12.00" E,1,0,Pulau Gin Besar
210140059,2101,00°45'01.00" N 104°42'07.99" E,1,0,Pulau Gin Kecil
210140060,2101,00°48'19.00" N 104°31'41.99" E,0,0,Pulau Hangtuah
210140061,2101,00°59'07.61" N 107°24'31.50" E,0,0,Pulau Ibul
210140062,2101,00°57'39.11" N 107°29'24.84" E,0,0,Pulau Jelak
210140063,2101,01°01'20.95" N 107°30'51.03" E,0,0,Pulau Jengkulak
210140064,2101,00°44'44.57" N 107°19'24.84" E,0,0,Pulau Jengkulan
210140065,2101,00°58'42.48" N 104°51'21.10" E,0,0,Pulau Jitan
210140066,2101,01°09'10.00" N 104°16'28.99" E,0,0,Pulau Jonggol
210140067,2101,00°48'04.40" N 104°40'19.14" E,0,0,Pulau Kambat
210140068,2101,00°59'47.00" N 104°25'49.00" E,0,0,Pulau Kapal
210140069,2101,01°10'20.07" N 104°35'01.91" E,0,0,Pulau Kapal
210140070,2101,00°47'57.99" N 104°33'33.00" E,0,0,Pulau Kekip
210140071,2101,00°50'17.00" N 104°38'52.00" E,1,0,Pulau Kelong
